# CFL3D results for NASA wall-mounted hump, 817 x 217 grid, no plenum, SST model
#VARIABLES = "x/c","y/c","u'v'/(Uref^2)"
x,y,uv,u
 1.200000048E+00, 1.850316972E-01, -1.450709442E-05,  1.086409450E+00 
 1.200000048E+00, 1.863161027E-01, -1.299971973E-05,  1.086550355E+00 
 1.200000048E+00, 1.876005083E-01, -1.143376994E-05,  1.086628675E+00 
 1.200000048E+00, 1.888849139E-01, -9.848182344E-06,  1.086707234E+00 
 1.200000048E+00, 1.901693195E-01, -8.607955351E-06,  1.086784959E+00 
 1.200000048E+00, 1.914537251E-01, -8.043948583E-06,  1.086861134E+00 
 1.200000048E+00, 1.927381307E-01, -7.479941814E-06,  1.086937785E+00 
 1.200000048E+00, 1.940225363E-01, -6.903635949E-06,  1.087010503E+00 
 1.200000048E+00, 1.953069419E-01, -6.327104529E-06,  1.087078452E+00 
 1.200000048E+00, 1.965913475E-01, -5.744678219E-06,  1.087142825E+00 
 1.200000048E+00, 1.978757530E-01, -5.209429219E-06,  1.087204695E+00 
 1.200000048E+00, 1.991601586E-01, -4.922223525E-06,  1.087266922E+00 
 1.200000048E+00, 2.004445642E-01, -4.641334272E-06,  1.087323308E+00 
 1.200000048E+00, 2.017289847E-01, -4.359612376E-06,  1.087380528E+00 
 1.200000048E+00, 2.030133903E-01, -4.083305612E-06,  1.087466836E+00 
 1.200000048E+00, 2.042977959E-01, -3.808818519E-06,  1.087552428E+00 
 1.200000048E+00, 2.055822015E-01, -3.534326652E-06,  1.087637663E+00 
 1.200000048E+00, 2.068666071E-01, -3.310244210E-06,  1.087717056E+00 
 1.200000048E+00, 2.081510127E-01, -3.102936489E-06,  1.087797046E+00 
 1.200000048E+00, 2.094354182E-01, -2.900980917E-06,  1.087872863E+00 
 1.200000048E+00, 2.107198238E-01, -2.701981202E-06,  1.087961555E+00 
 1.200000048E+00, 2.120042294E-01, -2.505092425E-06,  1.088070154E+00 
 1.200000048E+00, 2.132886350E-01, -2.314074663E-06,  1.088174462E+00 
 1.200000048E+00, 2.145730406E-01, -2.123056902E-06,  1.088279366E+00 
 1.200000048E+00, 2.158574462E-01, -1.978238288E-06,  1.088380098E+00 
 1.200000048E+00, 2.171418518E-01, -1.836102001E-06,  1.088480711E+00 
 1.200000048E+00, 2.184262574E-01, -1.694531193E-06,  1.088580847E+00 
 1.200000048E+00, 2.197106779E-01, -1.555895437E-06,  1.088686466E+00 
 1.200000048E+00, 2.209950835E-01, -1.417947260E-06,  1.088804364E+00 
 1.200000048E+00, 2.222794890E-01, -1.282437324E-06,  1.088919044E+00 
 1.200000048E+00, 2.235638946E-01, -1.148183969E-06,  1.089032531E+00 
 1.200000048E+00, 2.248483002E-01, -1.055340817E-06,  1.089145899E+00 
 1.200000048E+00, 2.261327058E-01, -9.750373238E-07,  1.089254618E+00 
 1.200000048E+00, 2.274171114E-01, -8.943404168E-07,  1.089363933E+00 
 1.200000048E+00, 2.287015170E-01, -8.141001899E-07,  1.089473248E+00 
 1.200000048E+00, 2.299859226E-01, -7.346858411E-07,  1.089588761E+00 
 1.200000048E+00, 2.312703282E-01, -6.546912914E-07,  1.089704275E+00 
 1.200000048E+00, 2.325547338E-01, -5.763139939E-07,  1.089815736E+00 
 1.200000048E+00, 2.338391393E-01, -5.071707392E-07,  1.089927316E+00 
 1.200000048E+00, 2.351235449E-01, -4.679753829E-07,  1.090037942E+00 
 1.200000048E+00, 2.364079505E-01, -4.295753513E-07,  1.090145111E+00 
 1.200000048E+00, 2.376923561E-01, -3.911391104E-07,  1.090252876E+00 
 1.200000048E+00, 2.389767766E-01, -3.530129788E-07,  1.090360403E+00 
 1.200000048E+00, 2.402611822E-01, -3.151153578E-07,  1.090468764E+00 
 1.200000048E+00, 2.415455878E-01, -2.771517131E-07,  1.090576887E+00 
 1.200000048E+00, 2.428299934E-01, -2.398865320E-07,  1.090680957E+00 
 1.200000048E+00, 2.441143990E-01, -2.097436749E-07,  1.090785742E+00 
 1.200000048E+00, 2.453988045E-01, -1.934279368E-07,  1.090888739E+00 
 1.200000048E+00, 2.466832101E-01, -1.772645106E-07,  1.090989232E+00 
 1.200000048E+00, 2.479676157E-01, -1.610141709E-07,  1.091090918E+00 
 1.200000048E+00, 2.492520213E-01, -1.449836873E-07,  1.091190934E+00 
 1.200000048E+00, 2.505364418E-01, -1.290052012E-07,  1.091292024E+00 
 1.200000048E+00, 2.518208325E-01, -1.130619083E-07,  1.091392279E+00 
 1.200000048E+00, 2.531052530E-01, -9.737195938E-08,  1.091489434E+00 
 1.200000048E+00, 2.543896437E-01, -8.270857421E-08,  1.091586947E+00 
 1.200000048E+00, 2.556740642E-01, -7.643851063E-08,  1.091682315E+00 
 1.200000048E+00, 2.569584548E-01, -7.018560666E-08,  1.091776729E+00 
 1.200000048E+00, 2.582428753E-01, -6.391627494E-08,  1.091871977E+00 
 1.200000048E+00, 2.595272660E-01, -5.775629575E-08,  1.091963768E+00 
 1.200000048E+00, 2.608116865E-01, -5.160286065E-08,  1.092058778E+00 
 1.200000048E+00, 2.620960772E-01, -4.547892019E-08,  1.092152953E+00 
 1.200000048E+00, 2.633804977E-01, -3.944585458E-08,  1.092244506E+00 
 1.200000048E+00, 2.646648884E-01, -3.341292754E-08,  1.092336416E+00 
 1.200000048E+00, 2.659493089E-01, -2.934998911E-08,  1.092427015E+00 
 1.200000048E+00, 2.672337294E-01, -2.710626568E-08,  1.092516541E+00 
 1.200000048E+00, 2.685181201E-01, -2.486259554E-08,  1.092606425E+00 
 1.200000048E+00, 2.698025405E-01, -2.266236621E-08,  1.092692614E+00 
 1.200000048E+00, 2.710869312E-01, -2.046114211E-08,  1.092779398E+00 
 1.200000048E+00, 2.723713517E-01, -1.827411999E-08,  1.092868924E+00 
 1.200000048E+00, 2.736557424E-01, -1.611468292E-08,  1.092956662E+00 
 1.200000048E+00, 2.749401629E-01, -1.394029425E-08,  1.093045712E+00 
 1.200000048E+00, 2.762245536E-01, -1.179503251E-08,  1.093132257E+00 
 1.200000048E+00, 2.775089741E-01, -1.043614439E-08,  1.093217611E+00 
 1.200000048E+00, 2.787933648E-01, -9.687679992E-09,  1.093303323E+00 
 1.200000048E+00, 2.800777853E-01, -8.954176955E-09,  1.093385339E+00 
 1.200000048E+00, 2.813621759E-01, -8.220311543E-09,  1.093467355E+00 
 1.200000048E+00, 2.826465964E-01, -7.485581044E-09,  1.093549609E+00 
 1.200000048E+00, 2.839310169E-01, -6.760836335E-09,  1.093634725E+00 
 1.200000048E+00, 2.852154076E-01, -6.035592470E-09,  1.093720078E+00 
 1.200000048E+00, 2.864998281E-01, -5.320591079E-09,  1.093803048E+00 
 1.200000048E+00, 2.877842188E-01, -4.611487192E-09,  1.093885064E+00 
 1.200000048E+00, 2.890686393E-01, -4.000473730E-09,  1.093967199E+00 
 1.200000048E+00, 2.903530300E-01, -3.769471402E-09,  1.094046950E+00 
 1.200000048E+00, 2.916374505E-01, -3.537822257E-09,  1.094127059E+00 
 1.200000048E+00, 2.929218411E-01, -3.307627283E-09,  1.094206572E+00 
 1.200000048E+00, 2.942062616E-01, -3.081121802E-09,  1.094283581E+00 
 1.200000048E+00, 2.954906523E-01, -2.854386505E-09,  1.094362617E+00 
 1.200000048E+00, 2.967750728E-01, -2.630792917E-09,  1.094442606E+00 
 1.200000048E+00, 2.980594635E-01, -2.407826827E-09,  1.094522357E+00 
 1.200000048E+00, 2.993438840E-01, -2.183901060E-09,  1.094602704E+00 
 1.200000048E+00, 3.006282747E-01, -1.964745255E-09,  1.094679952E+00 
 1.200000048E+00, 3.019126952E-01, -1.812947126E-09,  1.094757199E+00 
 1.200000048E+00, 3.031971157E-01, -1.743291844E-09,  1.094833851E+00 
 1.200000048E+00, 3.044815063E-01, -1.674923200E-09,  1.094907880E+00 
 1.200000048E+00, 3.057659268E-01, -1.605910294E-09,  1.094983101E+00 
 1.200000048E+00, 3.070503175E-01, -1.537562189E-09,  1.095057130E+00 
 1.200000048E+00, 3.083347380E-01, -1.470088162E-09,  1.095131874E+00 
 1.200000048E+00, 3.096191287E-01, -1.402516103E-09,  1.095209122E+00 
 1.200000048E+00, 3.109035492E-01, -1.336342370E-09,  1.095283866E+00 
 1.200000048E+00, 3.121879399E-01, -1.270550776E-09,  1.095358253E+00 
 1.200000048E+00, 3.134723604E-01, -1.204041866E-09,  1.095433831E+00 
 1.200000048E+00, 3.147567511E-01, -1.150605500E-09,  1.095506549E+00 
 1.200000048E+00, 3.160411716E-01, -1.128330429E-09,  1.095579386E+00 
 1.200000048E+00, 3.173255622E-01, -1.106293390E-09,  1.095651269E+00 
 1.200000048E+00, 3.186099827E-01, -1.084651036E-09,  1.095721126E+00 
 1.200000048E+00, 3.198943734E-01, -1.062891553E-09,  1.095791340E+00 
 1.200000048E+00, 3.211787939E-01, -1.041328690E-09,  1.095861197E+00 
 1.200000048E+00, 3.224632144E-01, -1.020017626E-09,  1.095934272E+00 
 1.200000048E+00, 3.237476051E-01, -9.986536043E-10,  1.096007466E+00 
 1.200000048E+00, 3.250320256E-01, -9.779084209E-10,  1.096077800E+00 
 1.200000048E+00, 3.263164163E-01, -9.572331816E-10,  1.096148133E+00 
 1.200000048E+00, 3.276008368E-01, -9.364186093E-10,  1.096218944E+00 
 1.200000048E+00, 3.288852274E-01, -9.232983267E-10,  1.096287727E+00 
 1.200000048E+00, 3.301696479E-01, -9.141306601E-10,  1.096356750E+00 
 1.200000048E+00, 3.314540386E-01, -9.051168148E-10,  1.096424460E+00 
 1.200000048E+00, 3.327384591E-01, -8.962865450E-10,  1.096490622E+00 
 1.200000048E+00, 3.340228498E-01, -8.874073698E-10,  1.096556902E+00 
 1.200000048E+00, 3.353072703E-01, -8.786269490E-10,  1.096623659E+00 
 1.200000048E+00, 3.365916610E-01, -8.699653220E-10,  1.096693039E+00 
 1.200000048E+00, 3.378760815E-01, -8.612663360E-10,  1.096762538E+00 
 1.200000048E+00, 3.391605020E-01, -8.529055240E-10,  1.096829295E+00 
 1.200000048E+00, 3.404448926E-01, -8.445740218E-10,  1.096896052E+00 
 1.200000048E+00, 3.417293131E-01, -8.361515924E-10,  1.096963406E+00 
 1.200000048E+00, 3.430137038E-01, -8.294829823E-10,  1.097028732E+00 
 1.200000048E+00, 3.442981243E-01, -8.239862681E-10,  1.097094178E+00 
 1.200000048E+00, 3.455825150E-01, -8.185945810E-10,  1.097158670E+00 
 1.200000048E+00, 3.468669355E-01, -8.133413942E-10,  1.097221375E+00 
 1.200000048E+00, 3.481513262E-01, -8.080291436E-10,  1.097284675E+00 
 1.200000048E+00, 3.494357467E-01, -8.027935539E-10,  1.097347260E+00 
 1.200000048E+00, 3.507201374E-01, -7.976574956E-10,  1.097412944E+00 
 1.200000048E+00, 3.520045578E-01, -7.924920720E-10,  1.097479105E+00 
 1.200000048E+00, 3.532889485E-01, -7.875504138E-10,  1.097542882E+00 
 1.200000048E+00, 3.545733690E-01, -7.826486126E-10,  1.097606540E+00 
 1.200000048E+00, 3.558577597E-01, -7.776140287E-10,  1.097671390E+00 
 1.200000048E+00, 3.571421802E-01, -7.728119811E-10,  1.097733736E+00 
 1.200000048E+00, 3.584266007E-01, -7.685935777E-10,  1.097796202E+00 
 1.200000048E+00, 3.597109914E-01, -7.644335720E-10,  1.097857952E+00 
 1.200000048E+00, 3.609954119E-01, -7.604190611E-10,  1.097917795E+00 
 1.200000048E+00, 3.622798026E-01, -7.563112914E-10,  1.097978592E+00 
 1.200000048E+00, 3.635642231E-01, -7.522727441E-10,  1.098038673E+00 
 1.200000048E+00, 3.648486137E-01, -7.483531572E-10,  1.098097801E+00 
 1.200000048E+00, 3.661330342E-01, -7.444089234E-10,  1.098161101E+00 
 1.200000048E+00, 3.674174249E-01, -7.406093516E-10,  1.098222613E+00 
 1.200000048E+00, 3.687018454E-01, -7.368323174E-10,  1.098284125E+00 
 1.200000048E+00, 3.699862361E-01, -7.329815643E-10,  1.098346353E+00 
 1.200000048E+00, 3.712706566E-01, -7.293006754E-10,  1.098406434E+00 
 1.200000048E+00, 3.725550473E-01, -7.256569234E-10,  1.098466158E+00 
 1.200000048E+00, 3.738394678E-01, -7.221185871E-10,  1.098526001E+00 
 1.200000048E+00, 3.751238585E-01, -7.187393458E-10,  1.098583460E+00 
 1.200000048E+00, 3.764082789E-01, -7.152720083E-10,  1.098642111E+00 
 1.200000048E+00, 3.776926994E-01, -7.118387546E-10,  1.098700404E+00 
 1.200000048E+00, 3.789770901E-01, -7.085651510E-10,  1.098756790E+00 
 1.200000048E+00, 3.802615106E-01, -7.052701201E-10,  1.098813057E+00 
 1.200000048E+00, 3.815459013E-01, -7.020358184E-10,  1.098871946E+00 
 1.200000048E+00, 3.828303218E-01, -6.988287171E-10,  1.098931670E+00 
 1.200000048E+00, 3.841147125E-01, -6.956132337E-10,  1.098991394E+00 
 1.299999952E+00, 7.713619561E-05, -2.987644621E-07,  9.394007735E-03 
 1.299999952E+00, 1.361542847E-03, -4.872271384E-04,  5.398786440E-02 
 1.299999952E+00, 2.645949367E-03, -8.710842812E-04,  6.315945834E-02 
 1.299999952E+00, 3.930355888E-03, -1.260665362E-03,  7.047403604E-02 
 1.299999952E+00, 5.214762874E-03, -1.654770924E-03,  7.710306346E-02 
 1.299999952E+00, 6.499169394E-03, -2.052388620E-03,  8.340720087E-02 
 1.299999952E+00, 7.783575915E-03, -2.452550922E-03,  8.955178410E-02 
 1.299999952E+00, 9.067982435E-03, -2.854484133E-03,  9.562741220E-02 
 1.299999952E+00, 1.035238896E-02, -3.257548437E-03,  1.016911343E-01 
 1.299999952E+00, 1.163679548E-02, -3.661173629E-03,  1.077918410E-01 
 1.299999952E+00, 1.292120293E-02, -4.064437002E-03,  1.139588133E-01 
 1.299999952E+00, 1.420560945E-02, -4.466995131E-03,  1.202192158E-01 
 1.299999952E+00, 1.549001597E-02, -4.867961165E-03,  1.265922785E-01 
 1.299999952E+00, 1.677442156E-02, -5.266851746E-03,  1.330921054E-01 
 1.299999952E+00, 1.805882901E-02, -5.663130898E-03,  1.397421509E-01 
 1.299999952E+00, 1.934323646E-02, -6.055877544E-03,  1.465435028E-01 
 1.299999952E+00, 2.062764205E-02, -6.444502622E-03,  1.535013765E-01 
 1.299999952E+00, 2.191204950E-02, -6.828906480E-03,  1.606403291E-01 
 1.299999952E+00, 2.319645509E-02, -7.207675371E-03,  1.679557264E-01 
 1.299999952E+00, 2.448086254E-02, -7.580445614E-03,  1.754554510E-01 
 1.299999952E+00, 2.576526813E-02, -7.946852595E-03,  1.831610799E-01 
 1.299999952E+00, 2.704967558E-02, -8.305991068E-03,  1.910741180E-01 
 1.299999952E+00, 2.833408304E-02, -8.657422848E-03,  1.991928965E-01 
 1.299999952E+00, 2.961848862E-02, -9.000447579E-03,  2.075238824E-01 
 1.299999952E+00, 3.090289608E-02, -9.334221482E-03,  2.160694599E-01 
 1.299999952E+00, 3.218730167E-02, -9.658117779E-03,  2.248255610E-01 
 1.299999952E+00, 3.347170725E-02, -9.971576743E-03,  2.337996215E-01 
 1.299999952E+00, 3.475611657E-02, -1.027381234E-02,  2.429871410E-01 
 1.299999952E+00, 3.604052216E-02, -1.056464203E-02,  2.523881793E-01 
 1.299999952E+00, 3.732492775E-02, -1.084386557E-02,  2.620529830E-01 
 1.299999952E+00, 3.860933334E-02, -1.111141313E-02,  2.719426453E-01 
 1.299999952E+00, 3.989374265E-02, -1.136465464E-02,  2.820347846E-01 
 1.299999952E+00, 4.117814824E-02, -1.160212420E-02,  2.923316061E-01 
 1.299999952E+00, 4.246255383E-02, -1.182701159E-02,  3.028657734E-01 
 1.299999952E+00, 4.374696314E-02, -1.204003301E-02,  3.136425614E-01 
 1.299999952E+00, 4.503136873E-02, -1.223332062E-02,  3.246062398E-01 
 1.299999952E+00, 4.631577432E-02, -1.241142955E-02,  3.357521892E-01 
 1.299999952E+00, 4.760017991E-02, -1.258453075E-02,  3.471842408E-01 
 1.299999952E+00, 4.888458923E-02, -1.278753765E-02,  3.587827384E-01 
 1.299999952E+00, 5.016899481E-02, -1.291732118E-02,  3.706940711E-01 
 1.299999952E+00, 5.145340040E-02, -1.296727918E-02,  3.830021024E-01 
 1.299999952E+00, 5.273780972E-02, -1.296552829E-02,  3.955602944E-01 
 1.299999952E+00, 5.402221531E-02, -1.295196358E-02,  4.088112712E-01 
 1.299999952E+00, 5.530662090E-02, -1.290605497E-02,  4.222384989E-01 
 1.299999952E+00, 5.659102648E-02, -1.285085827E-02,  4.361541569E-01 
 1.299999952E+00, 5.787543580E-02, -1.276660711E-02,  4.502506256E-01 
 1.299999952E+00, 5.915984139E-02, -1.266866922E-02,  4.646319151E-01 
 1.299999952E+00, 6.044424698E-02, -1.254402939E-02,  4.790914059E-01 
 1.299999952E+00, 6.172865629E-02, -1.240532659E-02,  4.937441051E-01 
 1.299999952E+00, 6.301306188E-02, -1.224093139E-02,  5.084354877E-01 
 1.299999952E+00, 6.429746747E-02, -1.206585206E-02,  5.232138038E-01 
 1.299999952E+00, 6.558187306E-02, -1.186407264E-02,  5.380351543E-01 
 1.299999952E+00, 6.686627865E-02, -1.165805198E-02,  5.528717637E-01 
 1.299999952E+00, 6.815068424E-02, -1.142279804E-02,  5.677545071E-01 
 1.299999952E+00, 6.943509728E-02, -1.118763629E-02,  5.825676918E-01 
 1.299999952E+00, 7.071950287E-02, -1.092829183E-02,  5.974327326E-01 
 1.299999952E+00, 7.200390846E-02, -1.066542510E-02,  6.121304035E-01 
 1.299999952E+00, 7.328831404E-02, -1.039210707E-02,  6.268223524E-01 
 1.299999952E+00, 7.457271963E-02, -1.010916010E-02,  6.414085627E-01 
 1.299999952E+00, 7.585712522E-02, -9.825496003E-03,  6.557204723E-01 
 1.299999952E+00, 7.714153081E-02, -9.532027878E-03,  6.700804830E-01 
 1.299999952E+00, 7.842594385E-02, -9.238434955E-03,  6.839866042E-01 
 1.299999952E+00, 7.971034944E-02, -8.945071138E-03,  6.978243589E-01 
 1.299999952E+00, 8.099475503E-02, -8.651879616E-03,  7.115049958E-01 
 1.299999952E+00, 8.227916062E-02, -8.358454332E-03,  7.246160507E-01 
 1.299999952E+00, 8.356356621E-02, -8.074336685E-03,  7.377583981E-01 
 1.299999952E+00, 8.484797180E-02, -7.791650482E-03,  7.505081892E-01 
 1.299999952E+00, 8.613237739E-02, -7.510055322E-03,  7.627763748E-01 
 1.299999952E+00, 8.741679043E-02, -7.247606292E-03,  7.750933170E-01 
 1.299999952E+00, 8.870119601E-02, -6.984835025E-03,  7.868843079E-01 
 1.299999952E+00, 8.998560160E-02, -6.719379220E-03,  7.983772755E-01 
 1.299999952E+00, 9.127000719E-02, -6.438072771E-03,  8.098993301E-01 
 1.299999952E+00, 9.255441278E-02, -6.156782154E-03,  8.209369779E-01 
 1.299999952E+00, 9.383881837E-02, -5.871636793E-03,  8.317764997E-01 
 1.299999952E+00, 9.512322396E-02, -5.552540999E-03,  8.426183462E-01 
 1.299999952E+00, 9.640763700E-02, -5.231354386E-03,  8.531538248E-01 
 1.299999952E+00, 9.769204259E-02, -4.910366610E-03,  8.633848429E-01 
 1.299999952E+00, 9.897644818E-02, -4.593281075E-03,  8.736571074E-01 
 1.299999952E+00, 1.002608538E-01, -4.276204389E-03,  8.836458325E-01 
 1.299999952E+00, 1.015452594E-01, -3.957734443E-03,  8.930687904E-01 
 1.299999952E+00, 1.028296649E-01, -3.647896694E-03,  9.025273323E-01 
 1.299999952E+00, 1.041140705E-01, -3.342872718E-03,  9.120003581E-01 
 1.299999952E+00, 1.053984836E-01, -3.035367699E-03,  9.202882051E-01 
 1.299999952E+00, 1.066828892E-01, -2.739205491E-03,  9.284970164E-01 
 1.299999952E+00, 1.079672948E-01, -2.482694574E-03,  9.367660880E-01 
 1.299999952E+00, 1.092517003E-01, -2.225824399E-03,  9.443511367E-01 
 1.299999952E+00, 1.105361059E-01, -1.967549790E-03,  9.510588646E-01 
 1.299999952E+00, 1.118205115E-01, -1.754884725E-03,  9.578003883E-01 
 1.299999952E+00, 1.131049171E-01, -1.574018621E-03,  9.645417929E-01 
 1.299999952E+00, 1.143893301E-01, -1.390686724E-03,  9.700862765E-01 
 1.299999952E+00, 1.156737357E-01, -1.208056114E-03,  9.752332568E-01 
 1.299999952E+00, 1.169581413E-01, -1.090721926E-03,  9.803993702E-01 
 1.299999952E+00, 1.182425469E-01, -9.844638407E-04,  9.855880141E-01 
 1.299999952E+00, 1.195269525E-01, -8.782224613E-04,  9.895430207E-01 
 1.299999952E+00, 1.208113581E-01, -7.705730386E-04,  9.934325814E-01 
 1.299999952E+00, 1.220957637E-01, -7.135597989E-04,  9.973244667E-01 
 1.299999952E+00, 1.233801767E-01, -6.599804037E-04,  1.001227260E+00 
 1.299999952E+00, 1.246645823E-01, -6.059922162E-04,  1.004325867E+00 
 1.299999952E+00, 1.259489805E-01, -5.520601408E-04,  1.007364988E+00 
 1.299999952E+00, 1.272333860E-01, -5.205748021E-04,  1.010414362E+00 
 1.299999952E+00, 1.285178065E-01, -4.930463037E-04,  1.013469219E+00 
 1.299999952E+00, 1.298022121E-01, -4.655117518E-04,  1.016107321E+00 
 1.299999952E+00, 1.310866177E-01, -4.378463200E-04,  1.018632054E+00 
 1.299999952E+00, 1.323710233E-01, -4.154922499E-04,  1.021158814E+00 
 1.299999952E+00, 1.336554289E-01, -3.968673409E-04,  1.023691893E+00 
 1.299999952E+00, 1.349398345E-01, -3.782324202E-04,  1.026064396E+00 
 1.299999952E+00, 1.362242401E-01, -3.595972667E-04,  1.028190851E+00 
 1.299999952E+00, 1.375086457E-01, -3.412717488E-04,  1.030328155E+00 
 1.299999952E+00, 1.387930512E-01, -3.248777066E-04,  1.032472134E+00 
 1.299999952E+00, 1.400774568E-01, -3.084836644E-04,  1.034616113E+00 
 1.299999952E+00, 1.413618624E-01, -2.920533007E-04,  1.036424041E+00 
 1.299999952E+00, 1.426462680E-01, -2.756173490E-04,  1.038182616E+00 
 1.299999952E+00, 1.439306736E-01, -2.599107684E-04,  1.039941788E+00 
 1.299999952E+00, 1.452150792E-01, -2.448188607E-04,  1.041717649E+00 
 1.299999952E+00, 1.464994997E-01, -2.297304018E-04,  1.043438911E+00 
 1.299999952E+00, 1.477839053E-01, -2.146194020E-04,  1.044804335E+00 
 1.299999952E+00, 1.490683109E-01, -1.994124323E-04,  1.046182752E+00 
 1.299999952E+00, 1.503527164E-01, -1.858459291E-04,  1.047563314E+00 
 1.299999952E+00, 1.516371220E-01, -1.730714721E-04,  1.048949480E+00 
 1.299999952E+00, 1.529215276E-01, -1.601839322E-04,  1.050269485E+00 
 1.299999952E+00, 1.542059332E-01, -1.472994772E-04,  1.051257610E+00 
 1.299999952E+00, 1.554903388E-01, -1.343515323E-04,  1.052251220E+00 
 1.299999952E+00, 1.567747444E-01, -1.234295487E-04,  1.053252697E+00 
 1.299999952E+00, 1.580591500E-01, -1.138685693E-04,  1.054254293E+00 
 1.299999952E+00, 1.593435556E-01, -1.042290169E-04,  1.055253625E+00 
 1.299999952E+00, 1.606279612E-01, -9.449899517E-05,  1.055904627E+00 
 1.299999952E+00, 1.619123667E-01, -8.476897347E-05,  1.056555510E+00 
 1.299999952E+00, 1.631967723E-01, -7.621305122E-05,  1.057211041E+00 
 1.299999952E+00, 1.644811779E-01, -7.001843187E-05,  1.057871103E+00 
 1.299999952E+00, 1.657655984E-01, -6.383217260E-05,  1.058530211E+00 
 1.299999952E+00, 1.670500040E-01, -5.758367479E-05,  1.059011698E+00 
 1.299999952E+00, 1.683344096E-01, -5.126564429E-05,  1.059399009E+00 
 1.299999952E+00, 1.696188152E-01, -4.494761379E-05,  1.059786439E+00 
 1.299999952E+00, 1.709032208E-01, -4.110671216E-05,  1.060175896E+00 
 1.299999952E+00, 1.721876264E-01, -3.769920659E-05,  1.060567498E+00 
 1.299999952E+00, 1.734720320E-01, -3.429170101E-05,  1.060953617E+00 
 1.299999952E+00, 1.747564375E-01, -3.084986383E-05,  1.061171889E+00 
 1.299999952E+00, 1.760408431E-01, -2.735681664E-05,  1.061392069E+00 
 1.299999952E+00, 1.773252487E-01, -2.405841042E-05,  1.061613202E+00 
 1.299999952E+00, 1.786096543E-01, -2.244110874E-05,  1.061834216E+00 
 1.299999952E+00, 1.798940599E-01, -2.079778278E-05,  1.062055111E+00 
 1.299999952E+00, 1.811784655E-01, -1.915411667E-05,  1.062263370E+00 
 1.299999952E+00, 1.824628711E-01, -1.750263618E-05,  1.062410712E+00 
 1.299999952E+00, 1.837472916E-01, -1.582058394E-05,  1.062555909E+00 
 1.299999952E+00, 1.850316972E-01, -1.424223137E-05,  1.062703490E+00 
 1.299999952E+00, 1.863161027E-01, -1.344724751E-05,  1.062850714E+00 
 1.299999952E+00, 1.876005083E-01, -1.264324328E-05,  1.062994957E+00 
 1.299999952E+00, 1.888849139E-01, -1.183813038E-05,  1.063138962E+00 
 1.299999952E+00, 1.901693195E-01, -1.103299473E-05,  1.063280344E+00 
 1.299999952E+00, 1.914537251E-01, -1.021917524E-05,  1.063417077E+00 
 1.299999952E+00, 1.927381307E-01, -9.404449884E-06,  1.063555598E+00 
 1.299999952E+00, 1.940225363E-01, -8.867907127E-06,  1.063694715E+00 
 1.299999952E+00, 1.953069419E-01, -8.372787306E-06,  1.063830256E+00 
 1.299999952E+00, 1.965913475E-01, -7.877136341E-06,  1.063964367E+00 
 1.299999952E+00, 1.978757530E-01, -7.381094292E-06,  1.064116955E+00 
 1.299999952E+00, 1.991601586E-01, -6.885341918E-06,  1.064275503E+00 
 1.299999952E+00, 2.004445642E-01, -6.389862392E-06,  1.064432740E+00 
 1.299999952E+00, 2.017289847E-01, -5.943538326E-06,  1.064591408E+00 
 1.299999952E+00, 2.030133903E-01, -5.587286978E-06,  1.064748526E+00 
 1.299999952E+00, 2.042977959E-01, -5.231322120E-06,  1.064901948E+00 
 1.299999952E+00, 2.055822015E-01, -4.874944352E-06,  1.065056086E+00 
 1.299999952E+00, 2.068666071E-01, -4.518607966E-06,  1.065235257E+00 
 1.299999952E+00, 2.081510127E-01, -4.163256108E-06,  1.065410495E+00 
 1.299999952E+00, 2.094354182E-01, -3.807904022E-06,  1.065587759E+00 
 1.299999952E+00, 2.107198238E-01, -3.517892310E-06,  1.065764904E+00 
 1.299999952E+00, 2.120042294E-01, -3.280164719E-06,  1.065938354E+00 
 1.299999952E+00, 2.132886350E-01, -3.042067192E-06,  1.066110730E+00 
 1.299999952E+00, 2.145730406E-01, -2.803969437E-06,  1.066284180E+00 
 1.299999952E+00, 2.158574462E-01, -2.565752766E-06,  1.066467166E+00 
 1.299999952E+00, 2.171418518E-01, -2.327411039E-06,  1.066650152E+00 
 1.299999952E+00, 2.184262574E-01, -2.089069312E-06,  1.066833258E+00 
 1.299999952E+00, 2.197106779E-01, -1.897784159E-06,  1.067015409E+00 
 1.299999952E+00, 2.209950835E-01, -1.761486828E-06,  1.067194223E+00 
 1.299999952E+00, 2.222794890E-01, -1.625185405E-06,  1.067373037E+00 
 1.299999952E+00, 2.235638946E-01, -1.488933890E-06,  1.067552090E+00 
 1.299999952E+00, 2.248483002E-01, -1.352156346E-06,  1.067730665E+00 
 1.299999952E+00, 2.261327058E-01, -1.215296038E-06,  1.067909122E+00 
 1.299999952E+00, 2.274171114E-01, -1.078435730E-06,  1.068087697E+00 
 1.299999952E+00, 2.287015170E-01, -9.450638458E-07,  1.068264127E+00 
 1.299999952E+00, 2.299859226E-01, -8.772573779E-07,  1.068438768E+00 
 1.299999952E+00, 2.312703282E-01, -8.094509667E-07,  1.068613529E+00 
 1.299999952E+00, 2.325547338E-01, -7.415652021E-07,  1.068789244E+00 
 1.299999952E+00, 2.338391393E-01, -6.733293390E-07,  1.068960905E+00 
